"record_id","artist","title","date","medium","discipline","dimensions","funding_source","location","street","city","state","zipcode","lat","lng","description","image_url","detail_url","date_modified"
"3045","Jason Greene","Portland Fire Fighter Paintings","2004","Oil and graphite on plywood","painting","each: 8 "" x 10 ""","Percent for Art - City of Portland","Fire Station 08","7134 North Maryland Avenue","Portland","OR","97217","45.574852999999997","-122.68082099999999","I began this project with a desire to study a group of people who live in a constant state of readiness and observe how that affects them and their environment.  Even in the face of random emergencies, the firefighters exude a cool steadiness, and each knows exactly what to do without hesitation.  I know this must come through years of training and experience,  but to an outsider, it's a marvel how well they work together.  Teamwork, both inside and outside the station, became a prominent theme within many of the paintings.  

Overall, my experience during this residency has been an extremely humbling one.  To witness someone dying can be very humbling, and to see this group save a person's life is even more humbling.  To meet the individuals who are always willing to fight fires and to see them standing on a smoking roof using a chainsaw, causes me to re-evaluate what it means to serve your community.  I was honored to simply sit at their dinner table and hear their stories.  I hope that the artwork will help document, commemorate, and attest to some of the outstanding service of the Portland Firefighters.","http://data.racc.org/pa_inventory/1857/1857thumb.jpg","http://racc.org/public-art/search/?recid=3045.221","2011-02-14 00:00:00"

"3046","Jason Greene","Portland Fire Fighter Paintings","2004","Oil and graphite on plywood","painting","each: 8 "" x 10 ""","Percent for Art - City of Portland","Fire Station 08","7134 North Maryland Avenue","Portland","OR","97217","45.574852999999997","-122.68082099999999","I began this project with a desire to study a group of people who live in a constant state of readiness and observe how that affects them and their environment.  Even in the face of random emergencies, the firefighters exude a cool steadiness, and each knows exactly what to do without hesitation.  I know this must come through years of training and experience,  but to an outsider, it's a marvel how well they work together.  Teamwork, both inside and outside the station, became a prominent theme within many of the paintings.  

Overall, my experience during this residency has been an extremely humbling one.  To witness someone dying can be very humbling, and to see this group save a person's life is even more humbling.  To meet the individuals who are always willing to fight fires and to see them standing on a smoking roof using a chainsaw, causes me to re-evaluate what it means to serve your community.  I was honored to simply sit at their dinner table and hear their stories.  I hope that the artwork will help document, commemorate, and attest to some of the outstanding service of the Portland Firefighters.","http://data.racc.org/pa_inventory/1858/1858thumb.jpg","http://racc.org/public-art/search/?recid=3046.221","2011-02-14 00:00:00"

"3047","Jason Greene","Portland Fire Fighter Paintings","2004","Oil and graphite on plywood","painting","each: 8 "" x 10 ""","Percent for Art - City of Portland","Fire Station 08","7134 North Maryland Avenue","Portland","OR","97217","45.574852999999997","-122.68082099999999","I began this project with a desire to study a group of people who live in a constant state of readiness and observe how that affects them and their environment.  Even in the face of random emergencies, the firefighters exude a cool steadiness, and each knows exactly what to do without hesitation.  I know this must come through years of training and experience,  but to an outsider, it's a marvel how well they work together.  Teamwork, both inside and outside the station, became a prominent theme within many of the paintings.  

Overall, my experience during this residency has been an extremely humbling one.  To witness someone dying can be very humbling, and to see this group save a person's life is even more humbling.  To meet the individuals who are always willing to fight fires and to see them standing on a smoking roof using a chainsaw, causes me to re-evaluate what it means to serve your community.  I was honored to simply sit at their dinner table and hear their stories.  I hope that the artwork will help document, commemorate, and attest to some of the outstanding service of the Portland Firefighters.","http://data.racc.org/pa_inventory/1859/1859thumb.jpg","http://racc.org/public-art/search/?recid=3047.219","2011-02-14 00:00:00"

"3048","Jason Greene","Portland Fire Fighter Paintings","2004","Oil and graphite on plywood","painting","each: 8 "" x 10 ""","Percent for Art - City of Portland","Fire Station 08","7134 North Maryland Avenue","Portland","OR","97217","45.574852999999997","-122.68082099999999","I began this project with a desire to study a group of people who live in a constant state of readiness and observe how that affects them and their environment.  Even in the face of random emergencies, the firefighters exude a cool steadiness, and each knows exactly what to do without hesitation.  I know this must come through years of training and experience,  but to an outsider, it's a marvel how well they work together.  Teamwork, both inside and outside the station, became a prominent theme within many of the paintings.  

Overall, my experience during this residency has been an extremely humbling one.  To witness someone dying can be very humbling, and to see this group save a person's life is even more humbling.  To meet the individuals who are always willing to fight fires and to see them standing on a smoking roof using a chainsaw, causes me to re-evaluate what it means to serve your community.  I was honored to simply sit at their dinner table and hear their stories.  I hope that the artwork will help document, commemorate, and attest to some of the outstanding service of the Portland Firefighters.","http://data.racc.org/pa_inventory/1860/1860thumb.jpg","http://racc.org/public-art/search/?recid=3048.219","2011-02-14 00:00:00"

"3054","Remedios Rapoport","Tango Berretin Mural","2010","Latex paint on stucco","mural","9' x 70', area: 630 square feet","Public Art Mural Program/Private Funding","Tango Berretin","6305 SE Foster Road","Portland","OR","97206","45.4904078","-122.5983284","Tango Berretin is one of the only all-Argentine tango studios in the US and exists not only to teach the dance, but doubles as a cultural museum. Argentine filete, an art style native to Buenos Aires, and Argentine tango are culturally inseparable. The idea of this mural is to showcase this connection. Also, as both art forms are descendant from European traditions, and as the Foster-Powell neighborhood becomes more culturally diverse with many European immigrants, it seeks to embody the essence of the community. The mural with tango dancers' feet on the dance floor and a bandoneon?""an accordion-like instrument?""playing tango shows what is happening inside the building. The colors and faux Buenos Aires look will create an enjoyable cultural exchange within the neighborhood by putting the vision out for all to see.","http://data.racc.org/pa_inventory/murals/M0040/M0040thumb.jpg","http://racc.org/public-art/search/?recid=3054.55","2012-12-13 00:00:00"

"3057","Esteban Camacho Steffensen","Community Energy Project","2010","Acrylic on panel","mural","area: 744 square feet","Public Art Mural Program/Private Funding","Community Energy Project","422 NE Alberta St.","Portland","OR","97211","45.559052700000002","-122.66083500000001","The Community Energy Project (CEP) empowers people to maintain healthier, more livable homes, control the utility costs, and conserve natural resources through education, hands-on training, and distribution of weatherization materials. The mural for CEP depicts the positive actions and services they provide to communities, portraying people who are setting an example for others through their daily activities. The imagery reflects both interior and exterior local residential environments involving many factors that make a house sustainable.","http://data.racc.org/pa_inventory/murals/M0041/M0041thumb.jpg","http://racc.org/public-art/search/?recid=3057.48","2012-12-13 00:00:00"
